id;nom;nom_officiel;type;statut;commune;adresse;telephone;email;site_web;formation;filiere;diplomes;date_creation;description;capacite;photo;source;latitude;longitude;createdAt;updatedAt;createdBy;updatedBy;dataStatus;isDeleted
"67";"Centre de Formation Judiciaire";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.699407082739953";"-17.452660164030068";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"7";"CSFP-Mem";"CSFP-Mem";"1";"2";"DIAMNIADIO";"";"338708888";"mamadoubachir.ndao@csfp-mem.sn";"https://www.csfp-mem.sn";"1";"1. BTS (Brevet de Technicien Supérieur)
: Mécatronique,Mainrenace Engins Lours   2.Certificats Professionnels de Spécialisation (CPS) : Agent de maintenance des engins de chantiers et véhicules commerciaux ,Diagnostic Automobile, Maintenance Service";"BTS(Brevet de technicien supérieur) ; Titre professionnel ; BT ( Brevet de Technicien)";"2026-01-27";"";"";"DCIM/JPEG_20260127133316977.jpg";"Fusion_final";"14.710866848236144";"-17.16905480582127";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"73";"Centre National de Qualification Professionnelle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.69818110996481";"-17.43222579764091";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"75";"Centre de Formation aux Metiers Portuaires et à la Logistique (CFMPL)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fusion_final";"14.69884298622537";"-17.431147597163793";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"8";"Centre de référence aux métiers de l’aviculture";"Centre de référence aux métiers de l’aviculture";"1";"Public";"DIAMNIADIO";"";"339107049";"centre.agriculture@formation.gouv.sn";"";"1";"Aviculture";"CPS ( certificat professionnel de spécialisation) ; CAP ( certificat d’aptitude professionnelle) ; BT ( Brevet de Technicien)";"2024-03-26";"Centre de Référence aux Métiers de l’Aviculture (CRMA), créé par décret n°2024-807 du 26 mars 2024 ; centre polyfonctionnel dédié notamment à la formation initiale et continue et à l’appui à l’insertion dans le secteur avicole.";"";"DCIM/JPEG_20260127141410252.jpg";"Fusion_final";"14.711870734508333";"-17.166553071448604";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"86";"(ECRA) École de Cuisine et de Restauration Appliquée";"(ECRA) École de Cuisine et de Restauration Appliquée";"";"";"OUAKAM";"";"338244265";"educationformation.jeune@gmail.com";"";"";"";"CAP/BEP D'ETAT ; DEP ; DQP ; CPS";"";"";"";"DCIM/JPEG_20260116163726833.jpg";"Fusion_final";"14.722223445952373";"-17.48547727610281";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"87";"UNI-PRO (CAMPUS 2)";"UNI-PRO (CAMPUS 2)";"1";"1";"OUAKAM";"";"";"uniprocomsn@gmail.com";"https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.universprofessionnel.com%2F&h=https://www.formation-unipro.com";"1";"Sciences de gestion (comptabilité, finance, management).

Commerce international et marketing.

Informatique appliquée et systèmes de gestion";"";"";"";"";"C:\Users\DELL\OneDrive\Desktop\APPLICATION\unipro.jpg";"Fusion_final";"14.72502694281592";"-17.471941614798613";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"88";"Euromed Université";"Euromed Université";"1";"1";"OUAKAM";"";"338251437";"infoseuromed@euromed.sn";"https://euromed.sn/";"1";"Pharmacie
/ Médecine";"Licence ; Master ; Doctorat";"";"";"";"C:\Users\DELL\Downloads\euromed.jpg";"Fusion_final";"14.72955693064224";"-17.499674049222687";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"89";"Ecole Internationale des Affaires (EIA)";"Ecole Internationale des Affaires (EIA)";"";"1";"OUAKAM";"";"338647764";"contacts@eia.sn";"https://www.eia.sn";"";"";"";"";"";"";"";"Fusion_final";"14.717101009100983";"-17.47700502643851";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"9";"Centre de formation professionnelle de Pikine";"Centre de formation professionnelle de Pikine";"1";"3";"PIKINE OUEST";"";"776145074";"Fatoumbodj99@yahoo.fr";"";"1";"Restauration Couture  Coiffure";"BEP ; CAP ; CPS";"";"";"";"DCIM/JPEG_20260114104440782.jpg";"Fusion_final";"14.746848895211357";"-17.403420009537186";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"90";"Ecole Supérieure de Génie Industriel et Biologique (ESGIB) Sup";"Ecole Supérieure de Génie Industriel et Biologique (ESGIB) Sup";"";"1";"OUAKAM";"";"";"";"https://esgib-edudakar.net/";"";"";"";"";"";"";"";"Fusion_final";"14.71786511878444";"-17.47761582876186";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"91";"IFHO - Institut de Formation Hôtelière de Ouakam";"IFHO - Institut de Formation Hôtelière de Ouakam";"1";"1";"OUAKAM";"";"773242583";"contactifhouakam2021@gmail.com";"";"1";"Cuisinier ,patiserie, agent d'accueil";"BEP ; CAP ; DEP ; CPS";"";"";"";"";"Fusion_final";"14.72265498791946";"-17.481794941116362";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"92";"Ecole Supérieure de Génie Industriel et Biologique (ESGIB)";"Ecole Supérieure de Génie Industriel et Biologique (ESGIB)";"";"1";"OUAKAM";"";"";"";"";"";"";"";"";"";"";"C:\Users\DELL\Downloads\Ecole Supérieure de Génie Industriel et Biologique (ESGIB) Sup.jpeg";"Fusion_final";"14.71834418950589";"-17.47192007562907";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"93";"Centre de formation aida couture";"Centre de formation aida couture";"enseignement professionel";"Fonctionnelle";"Rufisque_est";"";"";"";"";"COUTURE,STYLISME ; enseignement professionel";"";"";"2010";"LE centre  de formation aida couture a eu des nouveau proprietaire en 2010 mais a ete cree en 1988 mais n'on eu leur autorisation d'enseigner qu'en 2025";"";"";"Fusion_final";"14.713911990918316";"-17.27281073418554";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"94";"Centre de formation professionnelle de rufisque";"Centre de formation professionnelle de rufisque";"enseignement professionel";"Fonctionnelle";"Rufisque_est";"";"";"";"";"restauration,habillement,couture,coiffure ; enseignement professionel";"";"";"1973";"Le centre de formation professionnelle de rufisque a ete cree en 2002 fournissant des formation d'apprentissage rapide en fornissant des diplomes d'etat qui permettent l'insertion rapide dans le travail";"";"";"Fusion_final";"14.715596025196488";"-17.273881503949337";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"95";"Groupe EDICOM";"Groupe EDICOM";"enseignement professionel";"Fonctionnelle";"Rufisque_est";"";"";"";"";"Gestion/Administration (comptabilité, RH, logistique, marketing, banque, assurance), Génie Informatique (réseaux, maintenance, infographie, webmaster, caméra/montage), Industrie (électricité, mécanique, BTP) et Hôtellerie/Restauration/Tourisme ; enseignement professionel";"";"";"2002";"LE groupe edicom est un tres grand etablissement cree en 2002 il propose des formation professionnelle dans quetre departement principeaux viseant l'insertion professionnelle";"";"";"Fusion_final";"14.717398638332948";"-17.27426978477063";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"96";"institut supérieur et professionnel de l’emploi";"institut supérieur et professionnel de l’emploi";"enseignement professionel";"Fonctionnelle";"Rufisque_est";"";"";"";"";"BT ET BTS en genie civil ; enseignement professionel";"";"";"2018";"L'institut superieur et professionnel de l'emploi est un nouveau etablissement cree juste avant la covid avec des formation en bt bts cap en genie civil agree par le ministre de l'enseignement superieur";"";"";"Fusion_final";"14.71305598542436";"-17.271544706861157";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"97";"ESEBAT Keur massar";"ESEBAT Keur massar";"2";"1";"Keur Massar";"";"3385690177";"Esebat@esebat.com/www.esebat.com";"";"2";"Génie civil, électro technice ,géomètre topographe, geomatique électromécanique système automatisé, architecture désigné intérieur ...";"BT ; BTS ; Licence 3";"2025-12-01";"";"";"";"Fusion_final";"14.780381332306346";"-17.319057870174916";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"98";"Complexe Mawa";"Complexe Mawa";"";"1";"KEUR MASSAR";"";"771693218";"info@complexemawa.com";"";"";"Couture, coiffure, restauration, comptabilité ...";"Dqp ; CAP";"2012-01-25";"";"";"";"Fusion_final";"14.786988055456947";"-17.342147519896677";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
"99";"Ipg isti keur massar";"Ipg isti keur massar";"1";"1";"KEUR MASSAR";"";"338308580";"ipgiistikm@gmail.com";"";"1";"Comptabilité gestion, commerce international, électricité d'installation, administration système réseau et maintenance, transport et logistique, ressources humaines, électro industrielle, informatique industrielle ...";"BTS/DTS, licences , Diplôme d'ingénieur de conception, Masters";"1981-01-18";"";"";"";"Fusion_final";"14.786563913993305";"-17.287564545249516";"2026-09-05T12:00:38.679Z";"2026-09-05T12:00:38.679Z";"geomatquecedt@gmail.com";"geomatquecedt@gmail.com";"publie";"false"
